model,nowcast_date,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time,failure,id
"Independent by age, Reference: Week, Report: Day of week",2022-04-22,1.01,0,0,8,376,0.188,234.4,FALSE,2570
"Independent by age, Reference: Week, Report: Day of week",2022-04-22,1.01,0,0,8,1216,0.608,237.9,FALSE,2571
"Independent by age, Reference: Week, Report: Day of week",2022-04-22,1.01,0,0,8,977,0.4885,266.2,FALSE,2572
"Independent by age, Reference: Week, Report: Day of week",2022-04-22,1.01,0,0,8,463,0.2315,235.2,FALSE,2573
"Independent by age, Reference: Week, Report: Day of week",2022-04-23,1.01,0,0,8,311,0.1555,478.1,FALSE,2574
"Independent by age, Reference: Week, Report: Day of week",2022-04-23,1.02,10,0.005,8,956,0.478,516,FALSE,2575
"Independent by age, Reference: Week, Report: Day of week",2022-04-23,1,37,0.0185,8,740,0.37,465.6,FALSE,2576
"Independent by age, Reference: Week, Report: Day of week",2022-04-23,1,0,0,8,114,0.057,429,FALSE,2577
"Independent by age, Reference: Week, Report: Day of week",2022-04-23,1.01,1,5e-04,8,356,0.178,478.3,FALSE,2578
"Independent by age, Reference: Week, Report: Day of week",2022-04-23,1.01,0,0,8,152,0.076,432.8,FALSE,2579
"Independent by age, Reference: Week, Report: Day of week",2022-04-23,1.01,0,0,8,17,0.0085,414.6,FALSE,2580
"Independent by age, Reference: Week, Report: Day of week",2022-04-24,1.01,0,0,8,105,0.0525,460.1,FALSE,2581
"Independent by age, Reference: Week, Report: Day of week",2022-04-24,1.01,0,0,8,25,0.0125,396.1,FALSE,2582
"Independent by age, Reference: Week, Report: Day of week",2022-04-24,1.01,7,0.0035,8,394,0.197,444.8,FALSE,2583
"Independent by age, Reference: Week, Report: Day of week",2022-04-24,1.01,0,0,8,113,0.0565,424.5,FALSE,2584
"Independent by age, Reference: Week, Report: Day of week",2022-04-24,1.01,0,0,8,72,0.036,442.4,FALSE,2585
"Independent by age, Reference: Week, Report: Day of week",2022-04-24,1.01,0,0,8,344,0.172,492.6,FALSE,2586
"Independent by age, Reference: Week, Report: Day of week",2022-04-24,1.02,0,0,8,47,0.0235,434.1,FALSE,2587
"Independent by age, Reference: Week, Report: Day of week",2022-04-25,1.01,0,0,8,406,0.203,489.5,FALSE,2588
"Independent by age, Reference: Week, Report: Day of week",2022-04-25,1.01,0,0,8,648,0.324,432.5,FALSE,2589
"Independent by age, Reference: Week, Report: Day of week",2022-04-25,1.01,0,0,8,108,0.054,388.4,FALSE,2590
"Independent by age, Reference: Week, Report: Day of week",2022-04-25,1.01,0,0,8,1059,0.5295,494.2,FALSE,2591
"Independent by age, Reference: Week, Report: Day of week",2022-04-25,1.01,0,0,8,384,0.192,452.1,FALSE,2592
"Independent by age, Reference: Week, Report: Day of week",2022-04-25,1.01,0,0,8,118,0.059,436.5,FALSE,2593
"Independent by age, Reference: Week, Report: Day of week",2022-04-25,1,0,0,7,1997,0.9985,431.6,FALSE,2594
"Independent by age, Reference: Week, Report: Day of week",2022-04-26,1.01,0,0,8,629,0.3145,497.2,FALSE,2595
"Independent by age, Reference: Week, Report: Day of week",2022-04-26,1.01,0,0,9,118,0.059,618.7,FALSE,2596
"Independent by age, Reference: Week, Report: Day of week",2022-04-26,1.01,1,5e-04,8,455,0.2275,436.6,FALSE,2597
"Independent by age, Reference: Week, Report: Day of week",2022-04-26,1.01,0,0,8,891,0.4455,505.1,FALSE,2598
"Independent by age, Reference: Week, Report: Day of week",2022-04-26,1.01,0,0,8,88,0.044,408.7,FALSE,2599
"Independent by age, Reference: Week, Report: Day of week",2022-04-26,1.01,0,0,8,230,0.115,474.7,FALSE,2600
"Independent by age, Reference: Week, Report: Day of week",2022-04-26,1.01,0,0,8,402,0.201,486.5,FALSE,2601
"Independent by age, Reference: Week, Report: Day of week",2022-04-27,1.02,0,0,8,631,0.3155,254.8,FALSE,2602
"Independent by age, Reference: Week, Report: Day of week",2022-04-27,1.02,0,0,8,827,0.4135,271.5,FALSE,2603
"Independent by age, Reference: Week, Report: Day of week",2022-04-27,1.01,0,0,8,164,0.082,212.4,FALSE,2604
"Independent by age, Reference: Week, Report: Day of week",2022-04-27,1.01,0,0,8,4,0.002,198.5,FALSE,2605
"Independent by age, Reference: Week, Report: Day of week",2022-04-27,1.01,0,0,8,789,0.3945,265.5,FALSE,2606
"Independent by age, Reference: Week, Report: Day of week",2022-04-27,1.01,0,0,8,179,0.0895,227.1,FALSE,2607
"Independent by age, Reference: Week, Report: Day of week",2022-04-27,1.01,0,0,8,837,0.4185,252.4,FALSE,2608
"Independent by age, Reference: Week, Report: Day of week",2022-04-28,1.01,0,0,8,661,0.3305,244.3,FALSE,2609
"Independent by age, Reference: Week, Report: Day of week",2022-04-28,1.01,0,0,8,997,0.4985,281.2,FALSE,2610
"Independent by age, Reference: Week, Report: Day of week",2022-04-28,1.01,0,0,8,873,0.4365,210.2,FALSE,2611
"Independent by age, Reference: Week, Report: Day of week",2022-04-28,1.01,0,0,8,1211,0.6055,238.6,FALSE,2612
"Independent by age, Reference: Week, Report: Day of week",2022-04-28,1.01,0,0,8,906,0.453,248.6,FALSE,2613
"Independent by age, Reference: Week, Report: Day of week",2022-04-28,1,0,0,8,1058,0.529,248.3,FALSE,2614
"Independent by age, Reference: Week, Report: Day of week",2022-04-28,1.01,0,0,8,24,0.012,206,FALSE,2615
"Independent by age, Reference: Week, Report: Day of week",2022-04-29,1.01,0,0,8,143,0.0715,457.5,FALSE,2616
"Independent by age, Reference: Week, Report: Day of week",2022-04-29,1.01,0,0,8,1500,0.75,561.9,FALSE,2617
"Independent by age, Reference: Week, Report: Day of week",2022-04-29,1.01,0,0,8,3,0.0015,311.9,FALSE,2618
"Independent by age, Reference: Week, Report: Day of week",2022-04-29,1.01,0,0,8,872,0.436,498.2,FALSE,2619
"Independent by age, Reference: Week, Report: Day of week",2022-04-29,1,0,0,8,831,0.4155,482,FALSE,2620
"Independent by age, Reference: Week, Report: Day of week",2022-04-29,1.01,1,5e-04,8,101,0.0505,421.4,FALSE,2621
"Independent by age, Reference: Week, Report: Day of week",2022-04-29,1.01,0,0,8,88,0.044,437.5,FALSE,2622
"Independent by age, Reference: Week, Report: Day of week",2022-04-30,1.01,0,0,8,24,0.012,408.2,FALSE,2623
"Independent by age, Reference: Week, Report: Day of week",2022-04-30,1.02,24,0.012,8,1046,0.523,529.1,FALSE,2624
"Independent by age, Reference: Week, Report: Day of week",2022-04-30,1.01,114,0.057,8,16,0.008,332.8,FALSE,2625
"Independent by age, Reference: Week, Report: Day of week",2022-04-30,1.02,5,0.0025,8,1825,0.9125,624,FALSE,2626
"Independent by age, Reference: Week, Report: Day of week",2022-04-30,1.01,0,0,8,716,0.358,527.3,FALSE,2627
"Independent by age, Reference: Week, Report: Day of week",2022-04-30,1.01,0,0,8,775,0.3875,503.2,FALSE,2628
"Independent by age, Reference: Week, Report: Day of week",2022-04-30,1.01,2,0.001,8,681,0.3405,515.4,FALSE,2629
"Independent by age, Reference: Week, Report: Day of week",2022-05-01,1,0,0,8,308,0.154,468.6,FALSE,2630
"Independent by age, Reference: Week, Report: Day of week",2022-05-01,1.03,10,0.005,8,924,0.462,535,FALSE,2631
"Independent by age, Reference: Week, Report: Day of week",2022-05-01,1.01,2,0.001,7,1998,0.999,363.6,FALSE,2632
"Independent by age, Reference: Week, Report: Day of week",2022-05-01,1.01,0,0,8,915,0.4575,555.4,FALSE,2633
"Independent by age, Reference: Week, Report: Day of week",2022-05-01,1.01,0,0,8,656,0.328,463.4,FALSE,2634
"Independent by age, Reference: Week, Report: Day of week",2022-05-01,1.01,0,0,8,40,0.02,426.3,FALSE,2635
"Independent by age, Reference: Week, Report: Day of week",2022-05-01,1.01,0,0,8,21,0.0105,413.5,FALSE,2636
"Independent by age, Reference: Week, Report: Day of week",2022-05-02,1.01,0,0,8,323,0.1615,251.5,FALSE,2637
"Independent by age, Reference: Week, Report: Day of week",2022-05-02,1.01,1,5e-04,8,1309,0.6545,284.7,FALSE,2638
"Independent by age, Reference: Week, Report: Day of week",2022-05-02,1.01,5,0.0025,7,1843,0.9215,186.7,FALSE,2639
"Independent by age, Reference: Week, Report: Day of week",2022-05-02,1.01,0,0,8,765,0.3825,246.5,FALSE,2640
"Independent by age, Reference: Week, Report: Day of week",2022-05-02,1.02,0,0,8,914,0.457,270.9,FALSE,2641
"Independent by age, Reference: Week, Report: Day of week",2022-05-02,1.01,0,0,8,41,0.0205,203.9,FALSE,2642
"Independent by age, Reference: Week, Report: Day of week",2022-05-02,1.01,0,0,8,383,0.1915,247.8,FALSE,2643
"Independent by age, Reference: Week, Report: Day of week",2022-05-03,1.01,0,0,8,417,0.2085,474.5,FALSE,2644
"Independent by age, Reference: Week, Report: Day of week",2022-05-03,1.01,0,0,9,2,0.001,628.2,FALSE,2645
"Independent by age, Reference: Week, Report: Day of week",2022-05-03,1.01,0,0,8,238,0.119,416,FALSE,2646
"Independent by age, Reference: Week, Report: Day of week",2022-05-03,1,0,0,8,956,0.478,496,FALSE,2647
"Independent by age, Reference: Week, Report: Day of week",2022-05-03,1.01,0,0,8,771,0.3855,511.1,FALSE,2648
"Independent by age, Reference: Week, Report: Day of week",2022-05-03,1.01,0,0,8,339,0.1695,445.5,FALSE,2649
"Independent by age, Reference: Week, Report: Day of week",2022-05-03,1.01,0,0,8,347,0.1735,465.8,FALSE,2650
"Independent by age, Reference: Week, Report: Day of week",2022-05-04,1.01,0,0,8,99,0.0495,418.1,FALSE,2651
"Independent by age, Reference: Week, Report: Day of week",2022-05-04,1.01,2,0.001,8,1608,0.804,580.1,FALSE,2652
"Independent by age, Reference: Week, Report: Day of week",2022-05-04,1.01,1,5e-04,8,334,0.167,444.1,FALSE,2653
"Independent by age, Reference: Week, Report: Day of week",2022-05-04,1.01,0,0,8,181,0.0905,429.2,FALSE,2654
"Independent by age, Reference: Week, Report: Day of week",2022-05-04,1.04,0,0,8,264,0.132,440.4,FALSE,2655
"Independent by age, Reference: Week, Report: Day of week",2022-05-04,1.01,0,0,8,7,0.0035,409.9,FALSE,2656
"Independent by age, Reference: Week, Report: Day of week",2022-05-04,1.01,0,0,8,1041,0.5205,573.3,FALSE,2657
"Independent by age, Reference: Week, Report: Day of week",2022-05-05,1.02,0,0,8,1117,0.5585,265,FALSE,2658
"Independent by age, Reference: Week, Report: Day of week",2022-05-05,1.01,1,5e-04,8,961,0.4805,237.8,FALSE,2659
"Independent by age, Reference: Week, Report: Day of week",2022-05-05,1.01,0,0,7,1997,0.9985,157.6,FALSE,2660
"Independent by age, Reference: Week, Report: Day of week",2022-05-05,1.02,0,0,8,128,0.064,203,FALSE,2661
"Independent by age, Reference: Week, Report: Day of week",2022-05-05,1.01,0,0,8,283,0.1415,215.4,FALSE,2662
"Independent by age, Reference: Week, Report: Day of week",2022-05-05,1.01,0,0,8,550,0.275,243.2,FALSE,2663
"Independent by age, Reference: Week, Report: Day of week",2022-05-05,1.01,0,0,8,730,0.365,258.4,FALSE,2664
"Independent by age, Reference: Week, Report: Day of week",2022-05-06,1.01,0,0,8,1290,0.645,244.7,FALSE,2665
"Independent by age, Reference: Week, Report: Day of week",2022-05-06,1.01,0,0,8,1253,0.6265,264.7,FALSE,2666
"Independent by age, Reference: Week, Report: Day of week",2022-05-06,1.01,0,0,8,2,0.001,161.3,FALSE,2667
"Independent by age, Reference: Week, Report: Day of week",2022-05-06,1.01,0,0,8,458,0.229,229.3,FALSE,2668
"Independent by age, Reference: Week, Report: Day of week",2022-05-06,1.01,0,0,8,944,0.472,239,FALSE,2669
"Independent by age, Reference: Week, Report: Day of week",2022-05-06,1,0,0,8,57,0.0285,213.7,FALSE,2670
"Independent by age, Reference: Week, Report: Day of week",2022-05-06,1.01,0,0,8,368,0.184,231,FALSE,2671
"Independent by age, Reference: Week, Report: Day of week",2022-05-07,1.02,3,0.0015,8,185,0.0925,230.8,FALSE,2672
"Independent by age, Reference: Week, Report: Day of week",2022-05-07,1.01,305,0.1525,8,1030,0.515,251.5,FALSE,2673
"Independent by age, Reference: Week, Report: Day of week",2022-05-07,1.01,8,0.004,7,1886,0.943,165.3,FALSE,2674
"Independent by age, Reference: Week, Report: Day of week",2022-05-07,1.01,1,5e-04,8,1342,0.671,254.5,FALSE,2675
"Independent by age, Reference: Week, Report: Day of week",2022-05-07,1.01,0,0,8,252,0.126,222.7,FALSE,2676
"Independent by age, Reference: Week, Report: Day of week",2022-05-07,1.01,5,0.0025,7,1992,0.996,209.6,FALSE,2677
"Independent by age, Reference: Week, Report: Day of week",2022-05-07,1.01,4,0.002,8,643,0.3215,253.5,FALSE,2678
"Independent by age, Reference: Week, Report: Day of week",2022-05-08,1.01,0,0,8,536,0.268,530.7,FALSE,2679
"Independent by age, Reference: Week, Report: Day of week",2022-05-08,1.02,77,0.0385,8,355,0.1775,443.4,FALSE,2680
"Independent by age, Reference: Week, Report: Day of week",2022-05-08,1.01,2,0.001,8,3,0.0015,340.6,FALSE,2681
"Independent by age, Reference: Week, Report: Day of week",2022-05-08,1.01,0,0,8,806,0.403,493.8,FALSE,2682
"Independent by age, Reference: Week, Report: Day of week",2022-05-08,1,0,0,8,382,0.191,464.6,FALSE,2683
"Independent by age, Reference: Week, Report: Day of week",2022-05-08,1.01,0,0,8,391,0.1955,488.8,FALSE,2684
"Independent by age, Reference: Week, Report: Day of week",2022-05-08,1.01,1,5e-04,8,548,0.274,480.4,FALSE,2685
"Independent by age, Reference: Week, Report: Day of week",2022-05-09,1.01,0,0,8,520,0.26,477.8,FALSE,2686
"Independent by age, Reference: Week, Report: Day of week",2022-05-09,1.01,19,0.0095,8,1124,0.562,475.6,FALSE,2687
"Independent by age, Reference: Week, Report: Day of week",2022-05-09,1.01,5,0.0025,8,820,0.41,452.3,FALSE,2688
"Independent by age, Reference: Week, Report: Day of week",2022-05-09,1.02,0,0,8,171,0.0855,411.1,FALSE,2689
"Independent by age, Reference: Week, Report: Day of week",2022-05-09,1,0,0,8,718,0.359,481.7,FALSE,2690
"Independent by age, Reference: Week, Report: Day of week",2022-05-09,1,0,0,8,492,0.246,494.4,FALSE,2691
"Independent by age, Reference: Week, Report: Day of week",2022-05-09,1.01,0,0,8,359,0.1795,466.5,FALSE,2692
"Independent by age, Reference: Week, Report: Day of week",2022-05-10,1.01,0,0,8,949,0.4745,529.9,FALSE,2693
"Independent by age, Reference: Week, Report: Day of week",2022-05-10,1.01,3,0.0015,8,992,0.496,476.8,FALSE,2694
"Independent by age, Reference: Week, Report: Day of week",2022-05-10,1.01,0,0,8,11,0.0055,327.6,FALSE,2695
"Independent by age, Reference: Week, Report: Day of week",2022-05-10,1.01,0,0,8,692,0.346,455.1,FALSE,2696
"Independent by age, Reference: Week, Report: Day of week",2022-05-10,1.01,0,0,8,30,0.015,403.7,FALSE,2697
"Independent by age, Reference: Week, Report: Day of week",2022-05-10,1.01,0,0,8,413,0.2065,494.7,FALSE,2698
"Independent by age, Reference: Week, Report: Day of week",2022-05-10,1.01,0,0,8,783,0.3915,564.8,FALSE,2699
"Independent by age, Reference: Week, Report: Day of week",2022-05-11,1.01,0,0,8,252,0.126,254.9,FALSE,2700
"Independent by age, Reference: Week, Report: Day of week",2022-05-11,1.02,1,5e-04,8,1017,0.5085,260.1,FALSE,2701
"Independent by age, Reference: Week, Report: Day of week",2022-05-11,1.01,0,0,8,969,0.4845,237.2,FALSE,2702
"Independent by age, Reference: Week, Report: Day of week",2022-05-11,1.01,0,0,8,1383,0.6915,248.1,FALSE,2703
"Independent by age, Reference: Week, Report: Day of week",2022-05-11,1.01,0,0,8,36,0.018,196.6,FALSE,2704
"Independent by age, Reference: Week, Report: Day of week",2022-05-11,1.01,0,0,8,125,0.0625,227.3,FALSE,2705
"Independent by age, Reference: Week, Report: Day of week",2022-05-11,1.01,0,0,8,379,0.1895,249.5,FALSE,2706
"Independent by age, Reference: Week, Report: Day of week",2022-05-12,1.01,0,0,8,353,0.1765,464.3,FALSE,2707
"Independent by age, Reference: Week, Report: Day of week",2022-05-12,1.02,0,0,8,879,0.4395,471.7,FALSE,2708
"Independent by age, Reference: Week, Report: Day of week",2022-05-12,1.01,0,0,7,1879,0.9395,318.1,FALSE,2709
"Independent by age, Reference: Week, Report: Day of week",2022-05-12,1.01,0,0,8,865,0.4325,467.1,FALSE,2710
"Independent by age, Reference: Week, Report: Day of week",2022-05-12,1.01,0,0,8,2,0.001,365.9,FALSE,2711
"Independent by age, Reference: Week, Report: Day of week",2022-05-12,1.02,0,0,8,25,0.0125,402.3,FALSE,2712
"Independent by age, Reference: Week, Report: Day of week",2022-05-12,1.01,0,0,8,362,0.181,466.5,FALSE,2713
"Independent by age, Reference: Week, Report: Day of week",2022-05-13,1.01,0,0,9,98,0.049,395.6,FALSE,2714
"Independent by age, Reference: Week, Report: Day of week",2022-05-13,1.01,5,0.0025,8,578,0.289,235.9,FALSE,2715
"Independent by age, Reference: Week, Report: Day of week",2022-05-13,1.01,0,0,8,442,0.221,208.5,FALSE,2716
"Independent by age, Reference: Week, Report: Day of week",2022-05-13,1.04,0,0,8,113,0.0565,213.2,FALSE,2717
"Independent by age, Reference: Week, Report: Day of week",2022-05-13,1.03,0,0,8,51,0.0255,203.1,FALSE,2718
"Independent by age, Reference: Week, Report: Day of week",2022-05-13,1.01,0,0,8,585,0.2925,271.3,FALSE,2719
"Independent by age, Reference: Week, Report: Day of week",2022-05-13,1.01,0,0,9,261,0.1305,425.5,FALSE,2720
"Independent by age, Reference: Week, Report: Day of week",2022-05-14,1.01,4,0.002,9,90,0.045,391.9,FALSE,2721
"Independent by age, Reference: Week, Report: Day of week",2022-05-14,1.01,159,0.0795,8,706,0.353,248.6,FALSE,2722
"Independent by age, Reference: Week, Report: Day of week",2022-05-14,1.01,211,0.1055,7,1689,0.8445,162.5,FALSE,2723
"Independent by age, Reference: Week, Report: Day of week",2022-05-14,1.01,15,0.0075,9,1,5e-04,305.5,FALSE,2724
"Independent by age, Reference: Week, Report: Day of week",2022-05-14,1.01,5,0.0025,8,905,0.4525,263.9,FALSE,2725
"Independent by age, Reference: Week, Report: Day of week",2022-05-14,1.01,3,0.0015,8,464,0.232,260.5,FALSE,2726
"Independent by age, Reference: Week, Report: Day of week",2022-05-14,1.01,1,5e-04,8,1866,0.933,370.4,FALSE,2727
"Independent by age, Reference: Week, Report: Day of week",2022-05-15,1.01,0,0,9,287,0.1435,797.5,FALSE,2728
"Independent by age, Reference: Week, Report: Day of week",2022-05-15,1.01,47,0.0235,8,227,0.1135,415.5,FALSE,2729
"Independent by age, Reference: Week, Report: Day of week",2022-05-15,1.02,40,0.02,8,29,0.0145,319.6,FALSE,2730
"Independent by age, Reference: Week, Report: Day of week",2022-05-15,1.01,2,0.001,8,837,0.4185,637.7,FALSE,2731
"Independent by age, Reference: Week, Report: Day of week",2022-05-15,1.01,0,0,8,46,0.023,432.6,FALSE,2732
"Independent by age, Reference: Week, Report: Day of week",2022-05-15,1.01,0,0,8,1090,0.545,583.9,FALSE,2733
"Independent by age, Reference: Week, Report: Day of week",2022-05-15,1.01,0,0,8,1803,0.9015,661.7,FALSE,2734
"Independent by age, Reference: Week, Report: Day of week",2022-05-16,1.01,0,0,8,1531,0.7655,306.7,FALSE,2735
"Independent by age, Reference: Week, Report: Day of week",2022-05-16,1.02,36,0.018,8,408,0.204,218.2,FALSE,2736
"Independent by age, Reference: Week, Report: Day of week",2022-05-16,1.01,11,0.0055,7,1840,0.92,153.9,FALSE,2737
"Independent by age, Reference: Week, Report: Day of week",2022-05-16,1,0,0,8,1918,0.959,318.3,FALSE,2738
"Independent by age, Reference: Week, Report: Day of week",2022-05-16,1.02,0,0,8,1010,0.505,251.6,FALSE,2739
"Independent by age, Reference: Week, Report: Day of week",2022-05-16,1.02,0,0,8,1520,0.76,256,FALSE,2740
"Independent by age, Reference: Week, Report: Day of week",2022-05-16,1.01,0,0,8,132,0.066,225.6,FALSE,2741
"Independent by age, Reference: Week, Report: Day of week",2022-05-17,1.01,0,0,8,708,0.354,594.4,FALSE,2742
"Independent by age, Reference: Week, Report: Day of week",2022-05-17,1.04,10,0.005,8,796,0.398,505.2,FALSE,2743
