reference_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2022-01-27,"Reference: Age and week by age, Report: Day of week",0.107,0.0253,0.0799,0.00149,-0.339,-0.743,0.176,log
2022-01-27,"Independent by age, Reference: Week, Report: Day of week",0.104,0.022,0.0815,0.000421,-0.412,-0.794,0.174,log
2022-01-27,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0807,0.0233,0.0567,0.000632,-0.286,-0.73,0.143,log
2022-01-28,"Reference: Fixed, Report: Fixed",0.127,0.0304,0.0953,0.00155,-0.302,-0.69,0.2,log
2022-01-28,"Reference: Fixed, Report: Day of week",0.123,0.0221,0.101,0.000309,-0.411,-0.838,0.198,log
2022-01-28,"Reference: Age, Report: Day of week",0.12,0.0228,0.0965,0.000309,-0.401,-0.838,0.196,log
2022-01-28,"Reference: Age and week, Report: Day of week",0.117,0.0229,0.0941,0.000254,-0.381,-0.829,0.195,log
2022-01-28,"Reference: Age and week by age, Report: Day of week",0.105,0.0276,0.0768,0.000377,-0.326,-0.785,0.188,log
2022-01-28,"Independent by age, Reference: Week, Report: Day of week",0.121,0.024,0.0973,0,-0.464,-0.915,0.211,log
2022-01-28,"Independent by age, Reference: Week and day of week, Report: Day of week",0.103,0.0247,0.0787,0,-0.39,-0.876,0.189,log
2022-01-29,"Reference: Fixed, Report: Fixed",0.137,0.0292,0.108,3.75e-05,-0.356,-0.824,0.225,log
2022-01-29,"Reference: Fixed, Report: Day of week",0.0899,0.0225,0.067,0.000416,-0.325,-0.757,0.161,log
2022-01-29,"Reference: Age, Report: Day of week",0.0848,0.0232,0.0612,0.000414,-0.269,-0.733,0.155,log
2022-01-29,"Reference: Age and week, Report: Day of week",0.0808,0.0237,0.0565,0.00055,-0.224,-0.695,0.15,log
2022-01-29,"Reference: Age and week by age, Report: Day of week",0.0795,0.0277,0.0506,0.00112,-0.175,-0.645,0.152,log
2022-01-29,"Independent by age, Reference: Week, Report: Day of week",0.0951,0.0265,0.0684,0.00014,-0.292,-0.815,0.182,log
2022-01-29,"Independent by age, Reference: Week and day of week, Report: Day of week",0.101,0.0268,0.0743,9.71e-05,-0.328,-0.84,0.193,log
2022-01-30,"Reference: Fixed, Report: Fixed",0.092,0.0355,0.0532,0.00329,-0.11,-0.496,0.181,log
2022-01-30,"Reference: Fixed, Report: Day of week",0.0825,0.0275,0.0284,0.0266,-0.232,-0.231,0.156,log
2022-01-30,"Reference: Age, Report: Day of week",0.0785,0.0288,0.0213,0.0284,-0.141,-0.111,0.152,log
2022-01-30,"Reference: Age and week, Report: Day of week",0.0788,0.029,0.0196,0.0302,-0.123,-0.0768,0.152,log
2022-01-30,"Reference: Age and week by age, Report: Day of week",0.0913,0.0317,0.0264,0.0333,-0.149,-0.178,0.172,log
2022-01-30,"Independent by age, Reference: Week, Report: Day of week",0.0587,0.0317,0.0206,0.00646,-0.0308,-0.37,0.116,log
2022-01-30,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0726,0.0311,0.0388,0.00264,-0.164,-0.535,0.134,log
2022-01-31,"Reference: Fixed, Report: Fixed",0.0936,0.0384,0.0134,0.0418,-0.112,0.178,0.176,log
2022-01-31,"Reference: Fixed, Report: Day of week",0.116,0.0285,0.0145,0.0731,-0.255,0.0938,0.197,log
2022-01-31,"Reference: Age, Report: Day of week",0.112,0.0296,0.0106,0.0715,-0.206,0.146,0.19,log
2022-01-31,"Reference: Age and week, Report: Day of week",0.113,0.0301,0.0114,0.0719,-0.203,0.148,0.196,log
2022-01-31,"Reference: Age and week by age, Report: Day of week",0.109,0.0317,0.0206,0.0563,-0.237,-0.00536,0.2,log
2022-01-31,"Independent by age, Reference: Week, Report: Day of week",0.0779,0.0322,0.0129,0.0328,-0.0893,0.152,0.152,log
2022-01-31,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0758,0.0312,0.0228,0.0217,-0.175,-0.129,0.14,log
2022-02-01,"Reference: Fixed, Report: Fixed",0.0519,0.0244,0.0252,0.00229,-0.0617,-0.418,0.0974,log
2022-02-01,"Reference: Fixed, Report: Day of week",0.0602,0.0167,0.0424,0.00105,-0.289,-0.648,0.112,log
2022-02-01,"Reference: Age, Report: Day of week",0.0643,0.0174,0.046,0.000908,-0.284,-0.69,0.12,log
2022-02-01,"Reference: Age and week, Report: Day of week",0.0697,0.0176,0.0514,0.000736,-0.313,-0.703,0.126,log
2022-02-01,"Reference: Age and week by age, Report: Day of week",0.121,0.0201,0.1,0.00021,-0.383,-0.814,0.197,log
2022-02-01,"Independent by age, Reference: Week, Report: Day of week",0.0534,0.0195,0.0338,6.64e-05,-0.18,-0.714,0.109,log
2022-02-01,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0499,0.0193,0.0305,8.22e-05,-0.133,-0.695,0.101,log
2022-02-02,"Reference: Fixed, Report: Fixed",0.0845,0.027,0.0568,0.000656,-0.231,-0.713,0.148,log
2022-02-02,"Reference: Fixed, Report: Day of week",0.117,0.0182,0.0987,2.04e-05,-0.529,-0.906,0.188,log
2022-02-02,"Reference: Age, Report: Day of week",0.123,0.0191,0.104,0,-0.539,-0.928,0.198,log
2022-02-02,"Reference: Age and week, Report: Day of week",0.127,0.0192,0.107,0,-0.544,-0.938,0.205,log
2022-02-02,"Reference: Age and week by age, Report: Day of week",0.132,0.0248,0.107,0,-0.51,-0.934,0.229,log
2022-02-02,"Independent by age, Reference: Week, Report: Day of week",0.108,0.0209,0.0869,0,-0.461,-0.912,0.191,log
2022-02-02,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0708,0.0222,0.0486,0,-0.26,-0.809,0.14,log
2022-02-03,"Reference: Fixed, Report: Fixed",0.111,0.0284,0.0801,0.00208,-0.268,-0.627,0.176,log
2022-02-03,"Reference: Fixed, Report: Day of week",0.129,0.0196,0.11,0.000188,-0.442,-0.829,0.195,log
2022-02-03,"Reference: Age, Report: Day of week",0.131,0.0206,0.11,0.000114,-0.44,-0.84,0.204,log
2022-02-03,"Reference: Age and week, Report: Day of week",0.123,0.021,0.102,0.000169,-0.414,-0.829,0.195,log
2022-02-03,"Reference: Age and week by age, Report: Day of week",0.114,0.0273,0.087,0.000147,-0.334,-0.785,0.198,log
2022-02-03,"Independent by age, Reference: Week, Report: Day of week",0.113,0.0216,0.0917,0,-0.445,-0.903,0.197,log
2022-02-03,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0816,0.023,0.0585,6.63e-05,-0.295,-0.81,0.15,log
2022-02-04,"Reference: Fixed, Report: Fixed",0.102,0.0279,0.0707,0.00295,-0.25,-0.629,0.164,log
2022-02-04,"Reference: Fixed, Report: Day of week",0.0843,0.0197,0.0629,0.00163,-0.344,-0.728,0.148,log
2022-02-04,"Reference: Age, Report: Day of week",0.0747,0.0215,0.0522,0.00109,-0.26,-0.653,0.14,log
2022-02-04,"Reference: Age and week, Report: Day of week",0.0633,0.0221,0.0394,0.00183,-0.213,-0.566,0.127,log
2022-02-04,"Reference: Age and week by age, Report: Day of week",0.0664,0.0269,0.0383,0.00125,-0.159,-0.566,0.132,log
2022-02-04,"Independent by age, Reference: Week, Report: Day of week",0.0645,0.0221,0.0424,0,-0.239,-0.795,0.129,log
2022-02-04,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0498,0.0229,0.0269,5.32e-05,-0.0974,-0.682,0.098,log
2022-02-05,"Reference: Fixed, Report: Fixed",0.135,0.0282,0.105,0.00207,-0.302,-0.654,0.218,log
2022-02-05,"Reference: Fixed, Report: Day of week",0.0983,0.021,0.0714,0.0059,-0.419,-0.617,0.167,log
2022-02-05,"Reference: Age, Report: Day of week",0.0814,0.0229,0.0505,0.00794,-0.315,-0.493,0.156,log
2022-02-05,"Reference: Age and week, Report: Day of week",0.0724,0.0237,0.0384,0.0103,-0.242,-0.418,0.143,log
2022-02-05,"Reference: Age and week by age, Report: Day of week",0.0705,0.0277,0.0339,0.00887,-0.175,-0.398,0.144,log
2022-02-05,"Independent by age, Reference: Week, Report: Day of week",0.0644,0.0259,0.0382,0.000272,-0.17,-0.661,0.131,log
2022-02-05,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0661,0.0261,0.0398,0.000163,-0.196,-0.702,0.132,log
2022-02-06,"Reference: Fixed, Report: Fixed",0.0959,0.0363,0.0396,0.0199,-0.0731,-0.146,0.184,log
2022-02-06,"Reference: Fixed, Report: Day of week",0.102,0.027,0.018,0.0566,-0.237,0.0589,0.184,log
2022-02-06,"Reference: Age, Report: Day of week",0.103,0.0294,0.00853,0.0648,-0.159,0.27,0.19,log
2022-02-06,"Reference: Age and week, Report: Day of week",0.107,0.0298,0.00889,0.0686,-0.166,0.315,0.195,log
2022-02-06,"Reference: Age and week by age, Report: Day of week",0.108,0.034,0.00448,0.0698,-0.11,0.308,0.195,log
2022-02-06,"Independent by age, Reference: Week, Report: Day of week",0.0514,0.0321,0.00413,0.0152,0.0633,0.118,0.101,log
2022-02-06,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0513,0.0309,0.0119,0.00851,0.00974,-0.166,0.0992,log
2022-02-07,"Reference: Fixed, Report: Fixed",0.0736,0.0409,0.0182,0.0145,0.0292,0.0893,0.148,log
2022-02-07,"Reference: Fixed, Report: Day of week",0.0721,0.0289,0.0213,0.022,-0.0844,-0.0643,0.135,log
2022-02-07,"Reference: Age, Report: Day of week",0.072,0.0313,0.013,0.0276,-0.0503,0.0795,0.145,log
2022-02-07,"Reference: Age and week, Report: Day of week",0.0721,0.0314,0.0164,0.0243,-0.0633,-0.00536,0.14,log
2022-02-07,"Reference: Age and week by age, Report: Day of week",0.0905,0.0369,0.0176,0.0359,-0.0698,0.0438,0.173,log
2022-02-07,"Independent by age, Reference: Week, Report: Day of week",0.0541,0.0338,0.0123,0.00805,0.0455,-0.137,0.0965,log
2022-02-07,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0587,0.032,0.0248,0.00198,-0.0503,-0.512,0.103,log
2022-02-08,"Reference: Fixed, Report: Fixed",0.0611,0.0243,0.0334,0.00341,-0.107,-0.442,0.11,log
2022-02-08,"Reference: Fixed, Report: Day of week",0.0691,0.0164,0.0508,0.0019,-0.37,-0.683,0.124,log
2022-02-08,"Reference: Age, Report: Day of week",0.0682,0.0182,0.0472,0.00281,-0.282,-0.611,0.12,log
2022-02-08,"Reference: Age and week, Report: Day of week",0.0729,0.0182,0.0522,0.00248,-0.286,-0.636,0.128,log
2022-02-08,"Reference: Age and week by age, Report: Day of week",0.135,0.0222,0.111,0.00199,-0.42,-0.773,0.204,log
2022-02-08,"Independent by age, Reference: Week, Report: Day of week",0.0643,0.0195,0.044,0.000787,-0.203,-0.615,0.119,log
2022-02-08,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0644,0.0191,0.0445,0.000847,-0.206,-0.621,0.118,log
2022-02-09,"Reference: Fixed, Report: Fixed",0.0807,0.0264,0.0528,0.00152,-0.182,-0.561,0.137,log
2022-02-09,"Reference: Fixed, Report: Day of week",0.103,0.0174,0.0844,0.000734,-0.42,-0.765,0.161,log
2022-02-09,"Reference: Age, Report: Day of week",0.101,0.019,0.0805,0.00151,-0.364,-0.763,0.16,log
2022-02-09,"Reference: Age and week, Report: Day of week",0.0961,0.0195,0.0751,0.00155,-0.339,-0.745,0.154,log
2022-02-09,"Reference: Age and week by age, Report: Day of week",0.17,0.0239,0.145,0.000822,-0.477,-0.879,0.255,log
2022-02-09,"Independent by age, Reference: Week, Report: Day of week",0.0878,0.0203,0.0665,0.0011,-0.364,-0.812,0.155,log
2022-02-09,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0631,0.0216,0.0394,0.00214,-0.2,-0.629,0.115,log
2022-02-10,"Reference: Fixed, Report: Fixed",0.079,0.0279,0.0484,0.0027,-0.19,-0.539,0.132,log
2022-02-10,"Reference: Fixed, Report: Day of week",0.0766,0.0191,0.0571,0.000348,-0.291,-0.737,0.132,log
2022-02-10,"Reference: Age, Report: Day of week",0.0803,0.0208,0.059,0.000547,-0.286,-0.692,0.141,log
2022-02-10,"Reference: Age and week, Report: Day of week",0.0734,0.021,0.0514,0.00101,-0.24,-0.665,0.131,log
2022-02-10,"Reference: Age and week by age, Report: Day of week",0.139,0.0294,0.11,2.15e-05,-0.372,-0.831,0.212,log
2022-02-10,"Independent by age, Reference: Week, Report: Day of week",0.0692,0.0216,0.0472,0.000469,-0.282,-0.745,0.135,log
2022-02-10,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0502,0.0228,0.0251,0.00235,-0.0974,-0.489,0.108,log
2022-02-11,"Reference: Fixed, Report: Fixed",0.089,0.0279,0.0542,0.00685,-0.196,-0.365,0.154,log
2022-02-11,"Reference: Fixed, Report: Day of week",0.0711,0.0195,0.0446,0.00694,-0.245,-0.417,0.118,log
2022-02-11,"Reference: Age, Report: Day of week",0.0689,0.0213,0.0406,0.00704,-0.24,-0.377,0.126,log
2022-02-11,"Reference: Age and week, Report: Day of week",0.0675,0.0217,0.0364,0.00948,-0.216,-0.284,0.125,log
2022-02-11,"Reference: Age and week by age, Report: Day of week",0.0844,0.0258,0.0561,0.00248,-0.25,-0.504,0.151,log
2022-02-11,"Independent by age, Reference: Week, Report: Day of week",0.0452,0.0218,0.0215,0.00198,-0.0747,-0.454,0.0873,log
2022-02-11,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0386,0.0224,0.013,0.00331,-0.00325,-0.324,0.0795,log
2022-02-12,"Reference: Fixed, Report: Fixed",0.107,0.0285,0.0717,0.00705,-0.196,-0.453,0.183,log
2022-02-12,"Reference: Fixed, Report: Day of week",0.07,0.0213,0.0357,0.013,-0.237,-0.299,0.129,log
2022-02-12,"Reference: Age, Report: Day of week",0.0722,0.0234,0.0357,0.013,-0.157,-0.164,0.133,log
2022-02-12,"Reference: Age and week, Report: Day of week",0.0747,0.0235,0.0367,0.0145,-0.161,-0.139,0.136,log
2022-02-12,"Reference: Age and week by age, Report: Day of week",0.0715,0.0269,0.0371,0.00749,-0.114,-0.217,0.137,log
2022-02-12,"Independent by age, Reference: Week, Report: Day of week",0.0498,0.0267,0.0189,0.00419,0.00974,-0.33,0.0923,log
2022-02-12,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0514,0.0268,0.0217,0.00287,0.00487,-0.363,0.0927,log
2022-02-13,"Reference: Fixed, Report: Fixed",0.0699,0.0376,0.028,0.00431,0.107,-0.188,0.119,log
2022-02-13,"Reference: Fixed, Report: Day of week",0.0726,0.0278,0.00627,0.0386,-0.0276,-0.0848,0.129,log
2022-02-13,"Reference: Age, Report: Day of week",0.0708,0.0305,0.00859,0.0317,-0.0406,0.153,0.139,log
2022-02-13,"Reference: Age and week, Report: Day of week",0.0756,0.0305,0.0136,0.0315,-0.0877,0.112,0.148,log
2022-02-13,"Reference: Age and week by age, Report: Day of week",0.0714,0.0348,0.00425,0.0323,0.013,0.286,0.139,log
2022-02-13,"Independent by age, Reference: Week, Report: Day of week",0.0517,0.0335,0.00572,0.0125,0.0974,0.0214,0.099,log
2022-02-13,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0499,0.0319,0.0132,0.00479,0.0276,-0.289,0.102,log
2022-02-14,"Reference: Fixed, Report: Fixed",0.0979,0.0416,0.0105,0.0458,-0.102,0.513,0.201,log
2022-02-14,"Reference: Fixed, Report: Day of week",0.0984,0.0298,0.00295,0.0656,-0.0552,0.355,0.178,log
2022-02-14,"Reference: Age, Report: Day of week",0.103,0.0324,0.00879,0.0622,-0.143,0.332,0.189,log
2022-02-14,"Reference: Age and week, Report: Day of week",0.105,0.0323,0.0115,0.0615,-0.17,0.277,0.19,log
2022-02-14,"Reference: Age and week by age, Report: Day of week",0.112,0.0374,0.00532,0.0688,-0.109,0.456,0.206,log
2022-02-14,"Independent by age, Reference: Week, Report: Day of week",0.0627,0.0349,0.0017,0.0261,0.00325,0.413,0.134,log
2022-02-14,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0528,0.0327,0.00728,0.0129,0.0731,0.157,0.106,log
2022-02-15,"Reference: Fixed, Report: Fixed",0.0487,0.0247,0.0178,0.00625,-0.0438,-0.147,0.0928,log
2022-02-15,"Reference: Fixed, Report: Day of week",0.0464,0.0169,0.025,0.00448,-0.182,-0.332,0.0852,log
2022-02-15,"Reference: Age, Report: Day of week",0.0669,0.0181,0.0455,0.00332,-0.222,-0.513,0.116,log
2022-02-15,"Reference: Age and week, Report: Day of week",0.0696,0.018,0.048,0.00364,-0.247,-0.509,0.12,log
2022-02-15,"Reference: Age and week by age, Report: Day of week",0.126,0.0197,0.104,0.00242,-0.338,-0.651,0.186,log
2022-02-15,"Independent by age, Reference: Week, Report: Day of week",0.0401,0.0203,0.0178,0.00203,-0.00974,-0.355,0.0838,log
2022-02-15,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0421,0.0198,0.0209,0.00145,-0.0455,-0.409,0.0844,log
2022-02-16,"Reference: Fixed, Report: Fixed",0.057,0.0264,0.0279,0.00276,-0.0942,-0.488,0.101,log
2022-02-16,"Reference: Fixed, Report: Day of week",0.0576,0.0177,0.0391,0.000927,-0.266,-0.645,0.109,log
2022-02-16,"Reference: Age, Report: Day of week",0.093,0.0188,0.074,0.000218,-0.356,-0.789,0.155,log
2022-02-16,"Reference: Age and week, Report: Day of week",0.0895,0.0187,0.0705,0.000246,-0.331,-0.75,0.148,log
2022-02-16,"Reference: Age and week by age, Report: Day of week",0.159,0.0208,0.138,8.19e-05,-0.445,-0.879,0.235,log
2022-02-16,"Independent by age, Reference: Week, Report: Day of week",0.0503,0.0206,0.0297,7.06e-05,-0.13,-0.662,0.101,log
2022-02-16,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0399,0.0222,0.0169,0.000892,0.00649,-0.37,0.0714,log
2022-02-17,"Reference: Fixed, Report: Fixed",0.0638,0.0291,0.0309,0.00373,-0.0942,-0.396,0.114,log
2022-02-17,"Reference: Fixed, Report: Day of week",0.0579,0.02,0.0368,0.00119,-0.201,-0.52,0.105,log
2022-02-17,"Reference: Age, Report: Day of week",0.0972,0.0212,0.0756,0.000367,-0.318,-0.707,0.164,log
2022-02-17,"Reference: Age and week, Report: Day of week",0.0957,0.0207,0.0747,0.000348,-0.331,-0.711,0.16,log
2022-02-17,"Reference: Age and week by age, Report: Day of week",0.146,0.0284,0.117,0.000142,-0.404,-0.792,0.219,log
2022-02-17,"Independent by age, Reference: Week, Report: Day of week",0.0544,0.0226,0.0307,0.00113,-0.136,-0.621,0.116,log
2022-02-17,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0419,0.0233,0.0162,0.00237,0.0146,-0.37,0.0877,log
2022-02-18,"Reference: Fixed, Report: Fixed",0.0678,0.0284,0.0285,0.0109,-0.104,-0.202,0.128,log
2022-02-18,"Reference: Fixed, Report: Day of week",0.0504,0.0201,0.0129,0.0175,-0.141,-0.145,0.0996,log
2022-02-18,"Reference: Age, Report: Day of week",0.0632,0.0212,0.0332,0.00883,-0.179,-0.321,0.118,log
2022-02-18,"Reference: Age and week, Report: Day of week",0.0636,0.021,0.0337,0.00886,-0.185,-0.322,0.118,log
2022-02-18,"Reference: Age and week by age, Report: Day of week",0.0829,0.0252,0.0535,0.00421,-0.221,-0.496,0.15,log
2022-02-18,"Independent by age, Reference: Week, Report: Day of week",0.0417,0.0221,0.0111,0.00848,-0.0146,-0.168,0.0745,log
2022-02-18,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0424,0.0224,0.00905,0.0109,-0.00487,-0.0777,0.0741,log
2022-02-19,"Reference: Fixed, Report: Fixed",0.0803,0.0296,0.0417,0.00901,-0.106,-0.371,0.153,log
2022-02-19,"Reference: Fixed, Report: Day of week",0.047,0.0219,0.0054,0.0197,0,-0.104,0.074,log
2022-02-19,"Reference: Age, Report: Day of week",0.0642,0.0231,0.0274,0.0138,-0.135,-0.267,0.113,log
2022-02-19,"Reference: Age and week, Report: Day of week",0.0644,0.0231,0.0273,0.014,-0.133,-0.25,0.112,log
2022-02-19,"Reference: Age and week by age, Report: Day of week",0.0835,0.0259,0.0468,0.0108,-0.14,-0.322,0.13,log
2022-02-19,"Independent by age, Reference: Week, Report: Day of week",0.0438,0.0272,0.00916,0.00745,0.0227,-0.0518,0.0816,log
2022-02-19,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0438,0.0272,0.01,0.00646,0.00974,-0.0946,0.0862,log
2022-02-20,"Reference: Fixed, Report: Fixed",0.0679,0.0378,0.0203,0.00979,0.0536,-0.0571,0.127,log
2022-02-20,"Reference: Fixed, Report: Day of week",0.0877,0.028,0.00825,0.0514,-0.195,0.255,0.169,log
2022-02-20,"Reference: Age, Report: Day of week",0.107,0.0296,0.0342,0.043,-0.247,0.0134,0.198,log
2022-02-20,"Reference: Age and week, Report: Day of week",0.107,0.0299,0.0313,0.0455,-0.224,0.0545,0.199,log
2022-02-20,"Reference: Age and week by age, Report: Day of week",0.132,0.0323,0.0502,0.0491,-0.269,-0.104,0.229,log
2022-02-20,"Independent by age, Reference: Week, Report: Day of week",0.0715,0.0331,0.0124,0.0261,-0.117,0.101,0.15,log
2022-02-20,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0592,0.0318,0.0188,0.00856,-0.0714,-0.0759,0.111,log
2022-02-21,"Reference: Fixed, Report: Fixed",0.104,0.0412,0.00409,0.0589,-0.166,0.578,0.214,log
2022-02-21,"Reference: Fixed, Report: Day of week",0.106,0.029,0.000286,0.0768,-0.201,0.665,0.204,log
2022-02-21,"Reference: Age, Report: Day of week",0.115,0.0307,0.0128,0.0716,-0.177,0.196,0.214,log
2022-02-21,"Reference: Age and week, Report: Day of week",0.121,0.0312,0.0121,0.0778,-0.218,0.343,0.22,log
2022-02-21,"Reference: Age and week by age, Report: Day of week",0.119,0.0321,0.0215,0.0651,-0.214,-0.0384,0.224,log
2022-02-21,"Independent by age, Reference: Week, Report: Day of week",0.0847,0.0337,0.00306,0.048,-0.0877,0.414,0.167,log
